"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"démissionner";1,93966994384908;1,30996817909286;0,828711754375077;0,559675645495301;0,766490707768581;0,23350929223142;0,000687765402256178;0,000313693951503395;0,000182803561443503;1,27617731677386;0,000297719098083986
"dizaine";0,777636634889547;-0,364492900625979;0,905469796948002;-0,424410705349127;0,872035284796865;0,127964715203135;0,000110544738598217;2,42863807939544e-05;0,000182803561443503;0,479674150616892;4,20607761956495e-05
"dissoudre";1,64546076429806;-0,222102520581065;0,99101296370001;-0,133765861782903;0,987977072398026;0,0120229276019742;0,000494948160741905;9,01761370407181e-06;0,000182803561443503;0,953565939147419;0,000166221084833065
"diplomatique";1,44186222765693;1,04281445223476;0,810287073285443;0,586033155091511;0,741081104106379;0,258918895893622;0,000357687071881596;0,00018709828066406;0,000172050410770356;0,964778300289765;0,000160144035220441
"destiner";0,376799865318031;-1,35763468293341;0,26743242789192;-0,963576616835337;0,103400506304185;0,896599493695813;2,59541093655928e-05;0,000336938393577821;0,000182803561443503;0,67497243655022;8,32830705809196e-05
"degré";-1,07849920509477;-0,0983515708533143;-0,995867675006124;-0,0908161542782813;0,994476062828682;0,00552393717131886;0,000162599326423401;1,35220234591906e-06;0,000139790958750914;0,622958755720223;5,4249741357374e-05
"controverse";-0,843982329284715;1,03870828140613;-0,630606959885826;0,776102352878508;0,497091905700671;0,502908094299328;0,000130212105106268;0,000197229485092353;0,000182803561443503;0,689527576866852;8,69136387308899e-05
"contre_révolution";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,00024576558835108;0,000687623004363343;0,000150544109424061;1,24656449871652;0,000233933961594531
"compléter";-1,21793528435234;0,606401628779793;-0,895180324549462;0,445704146872699;0,857943128238135;0,142056871761865;0,000207361205205766;5,14043416924192e-05;0,000139790958750914;0,757410975884648;8,01940731114988e-05
"complètement";-0,602095951417185;0,0317891454093875;-0,998609120572748;0,0527240391939323;0,998141554277792;0,00185844572220803;5,45751805021885e-05;1,52132314529964e-07;0,000150544109424061;0,347141288166333;1,81416301270693e-05
"citation";0,256679942045863;-1,25369385463474;0,200578167242534;-0,979677701504748;0,0590520550258075;0,940947944974191;1,06270042768508e-05;0,000253518691311816;0,000161297260097208;0,608430611996977;5,97102794122891e-05
"causer";-0,156338084784451;1,33700990389906;-0,116139846345689;0,993232871028139;0,0200598836475667;0,979940116352432;4,46801093400998e-06;0,000326778820735416;0,000182803561443503;0,635824435606467;7,39024917151577e-05
"capacité";-1,06463921394798;-0,110344743349315;-0,994671726664665;-0,103092949196023;0,992875984751661;0,0071240152483405;0,000207199913435934;2,22580928794837e-06;0,000182803561443503;0,615448315456812;6,92417167725135e-05
"calme";2,01322223873684;1,69298585401134;0,765352915268822;0,643610841339326;0,679190973575326;0,320809026424676;0,000740914494206822;0,000523951769237417;0,000182803561443503;1,40712409016889;0,00036195072355017
"brown";-1,78535875358099;0,513300226442733;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000377033040871336;3,11653011648649e-05;0,00011828465740462;1,05640810707497;0,000132005451585346
"bouazizi";2,52808830295112;4,37410957844071;0,500400019170788;0,865794329395772;0,333386399052294;0,666613600947707;0,00109961382726453;0,00329181205285506;0,000172050410770356;2,52205719970833;0,00109437352464202
"bonheur";-1,12898917284378;-0,0546621567607393;-0,998829958563242;-0,0483602509976075;0,998436686938321;0,0015633130616806;0,000191886013737998;4,49818479765785e-07;0,000150544109424061;0,650827872229539;6,37670100842145e-05
"berger";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,00012288279417554;0,000343811502181672;7,52720547120306e-05;1,24656449871652;0,000116966980797265
"benjamin";-0,355931666642191;-0,723595630311496;-0,441384523980737;-0,897318060662048;0,265921043532592;0,734078956467408;2,04343226566768e-05;8,44537350325645e-05;0,000161297260097208;0,397582176550851;2,54965139002073e-05
"avance";-0,196815084539464;0,0320456366955995;-0,987002520159104;0,160704776530061;0,982600786859584;0,0173992131404161;7,08111120412384e-06;1,87725150875823e-07;0,000182803561443503;0,114368508973691;2,39109907267741e-06
"audience";0,402539848876352;-1,37990771756884;0,280042805673991;-0,959987513976218;0,113007245691745;0,886992754308254;2,43939160723854e-05;0,00028665785975832;0,000150544109424061;0,689751043393872;7,16223388756622e-05
"artistique";-1,49779561647884;0,770687516575932;-0,889192981980916;0,457532338524706;0,849732452998522;0,150267547001478;0,00036185293594508;9,58039993450221e-05;0,000161297260097208;0,935940164047938;0,000141293817585393
"aristote";-1,78535875358099;0,513300226442733;-0,961067933798805;0,276312190508662;0,947678019077092;0,0523219809229079;0,000582687426801155;4,81645563457003e-05;0,000182803561443503;1,05640810707497;0,000204008425177353
"abrogation";0,0524760724831786;-1,07699444652699;0,0486668172677828;-0,998815068417084;0,0035417944510568;0,996458205548942;4,44170423984873e-07;0,000187091440145272;0,000161297260097208;0,507909432868423;4,16101754908904e-05
"égard";0,362376990500881;-0,260401141222801;0,812076244036357;-0,583551346388476;0,743548477951487;0,256451522048512;1,97690133492049e-05;1,02082085347963e-05;0,000150544109424061;0,242070909194135;8,82163266262047e-06
"wang";1,52777709247765;-0,834930800450636;0,877509481383824;-0,479559287347761;0,833690428122786;0,166309571877213;0,000376484393570607;0,000112441842908481;0,000161297260097208;0,963816192226844;0,000149835743322076
"volume";-0,560135536204876;-0,546896222203749;-0,715512110253212;-0,698600329287781;0,610974465505941;0,389025534494061;3,37382058281565e-05;3,21621873909343e-05;0,000107531506731472;0,412779602019521;1,83219708206153e-05
"viii";0,0524760724831786;-1,07699444652699;0,0486668172677828;-0,998815068417084;0,0035417944510568;0,996458205548942;4,44170423984873e-07;0,000187091440145272;0,000161297260097208;0,507909432868423;4,16101754908904e-05
"urbanisation";-1,59391762586597;0,347644531341721;-0,977030990906447;0,213097261381669;0,96920459117846;0,0307954088215408;0,000437106696726088;2,07934483499169e-05;0,000172050410770356;0,932598631273343;0,000149639159886948
"uniquement";-0,272572399102736;-0,28950893207055;-0,685489251266386;-0,728082746944501;0,570283267999866;0,429716732000136;1,1983694903967e-05;1,35191978819461e-05;0,000161297260097208;0,207908954171677;6,97225685375078e-06
"tulipe";2,33572076247546;3,37237104403853;0,569375141666086;0,822077823598669;0,417992375412413;0,582007624587588;0,000762642363578713;0,0015898267018227;0,000139790958750914;2,08100619573263;0,000605376878863702
"tocqueville";-0,965747075806276;0,647780029818486;-0,830479783127905;0,557048767897235;0,768928772207423;0,231071227792577;9,02620191175466e-05;4,06100338002146e-05;9,67783560583251e-05;0,634390948455394;3,89486309017507e-05
"théoricien";-0,8281531150059;-0,314978249062331;-0,934678581480524;-0,355493951174357;0,911892117411171;0,0881078825888308;0,000117998637686606;1,7069344467697e-05;0,000172050410770356;0,499546063349518;4,29345381578564e-05
"terminer";-0,0683685295400506;-0,466208340178298;-0,145096125628714;-0,989417563179236;0,0311930745238337;0,968806925476166;7,53944658609312e-07;3,50579943952111e-05;0,000161297260097208;0,222978905710334;8,01963402594382e-06
"suprématie";-1,53010391662763;0,29242596630805;-0,982223030712735;0,187717654836964;0,976184838804683;0,0238151611953175;0,000302105638394668;1,10344030845882e-05;0,000129037808077767;0,892054790067259;0,000102683351776241
"suffrage";1,36105855739874;-1,70310419693253;0,624296470020756;-0,781187504712936;0,48879964159813;0,511200358401869;0,000298800012366395;0,00046785301071162;0,000161297260097208;1,12136759799577;0,000202825705917696
"spécialiser";-1,37695101445562;0,159901410227239;-0,993324681130647;0,115351973787614;0,991073016897066;0,00892698310293497;0,000305818652879212;4,12412270301838e-06;0,000161297260097208;0,796713720192249;0,0001023838797275
"soumettre";-0,151727797079506;-0,900295038419243;-0,166187623819463;-0,986094150519736;0,040789020752093;0,959210979247906;3,71327655059354e-06;0,000130736454718855;0,000161297260097208;0,432743092949333;3,02055869868631e-05
"sol";-1,47905294923696;0,248251114281113;-0,986204888192371;0,165529207409067;0,981530705214884;0,0184692947851167;0,000235235668915496;6,6270179084922e-06;0,000107531506731472;0,859940510928815;7,95193000060767e-05
"signifier";-0,863295616084438;0,664590005240455;-0,792394843665021;0,61000853414775;0,71641434109259;0,283585658907409;0,000128225613273794;7,59912039340201e-05;0,000172050410770356;0,587508334529108;5,9385959506416e-05
"savant";-1,78535875358098;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000445584502847942;3,68317195584767e-05;0,000139790958750914;1,05640810707497;0,000156006442782682
"salle";0,570839741373071;-1,52553909787743;0,35045732044966;-0,936578702802516;0,173299880493508;0,82670011950649;4,55520036808182e-05;0,00032533124014995;0,000139790958750914;0,789862873816465;8,72132529639647e-05
"retard";-1,21103537043593;0,0163331411396949;-0,999909063855694;0,0134856968388432;0,999878520088549;0,00012147991145223;0,000252330279744832;4,58981460689394e-08;0,000172050410770356;0,697621473613592;8,37327576148307e-05
"restauration";0,402539848876352;-1,37990771756884;0,280042805673991;-0,959987513976218;0,113007245691745;0,886992754308254;2,43939160723854e-05;0,00028665785975832;0,000150544109424061;0,689751043393872;7,16223388756622e-05
"relancer";0,0524760724831786;-1,07699444652699;0,0486668172677828;-0,998815068417084;0,0035417944510568;0,996458205548942;4,44170423984873e-07;0,000187091440145272;0,000161297260097208;0,507909432868423;4,16101754908904e-05
"ratifier";1,36105855739874;-1,70310419693253;0,624296470020756;-0,781187504712936;0,48879964159813;0,511200358401869;0,000298800012366395;0,00046785301071162;0,000161297260097208;1,12136759799577;0,000202825705917696
"quart";-0,968543275330246;-0,193497405988255;-0,980621785571392;-0,195910473591318;0,97403325737647;0,0259667426235317;0,000151309100851774;6,03917041445603e-06;0,000161297260097208;0,565286702177871;5,15423871444686e-05
"purger";1,05111566106573;-0,991966945769674;0,727273316445748;-0,686347960721093;0,627008858217709;0,37299114178229;0,000190088886909141;0,00016929733261639;0,000172050410770356;0,764628181576134;0,000100590349014654
"précéder";0,135835340022634;-0,642907748286045;0,206719146079048;-0,978400324327598;0,0626469554292236;0,937353044570775;2,97613439272625e-06;6,6669056648603e-05;0,000161297260097208;0,312607520184209;1,57625266155083e-05
"professionnel";-0,445270859575866;-0,646289639264357;-0,56734766942325;-0,823478367657589;0,415430768950762;0,58456923104924;3,41117705514096e-05;7,18637873148011e-05;0,000172050410770356;0,39793448447768;2,72445015160251e-05
"pro";2,08152079827547;2,04864512357851;0,712712696462075;0,701456065838594;0,607165018321841;0,392834981678161;0,000652266803638293;0,000631825624683512;0,000150544109424061;1,53873564955121;0,000356444401789292
"privilège";0,51193477899922;-1,47456811476942;0,327972789341909;-0,944687170152791;0,152868788017145;0,847131211982854;4,5090493001674e-05;0,000374098004231519;0,000172050410770356;0,754209252041374;9,78677097276972e-05
"poursuite";1,86121416263548;0,901415992513147;0,900002118609609;0,435885519945566;0,864549897615991;0,13545010238401;0,000558752767731119;0,000131062216368198;0,000161297260097208;1,15302294200341;0,000214438562645628
"parution";1,39238412249849;1,56020786190299;0,665840506013977;0,746094109714754;0,543878728536627;0,456121271463374;0,000125084963520102;0,000157055050045845;6,45189040388834e-05;1,08753854279005;7,63090938569769e-05
"pacte";1,08625816214427;-1,97153520007246;0,482571367417626;-0,87585665228317;0,312474406035797;0,687525593964202;0,000203012051240922;0,000668751523957978;0,000172050410770356;1,11934112214451;0,000215566183100129
"oeil";0,746382718953938;-0,253699275966761;0,946800131747767;-0,321822172204481;0,928358836065905;0,0716411639340954;9,58470752553785e-05;1,10737360963584e-05;0,000172050410770356;0,446210997476223;3,42559687330596e-05
"notable";0,398642964602442;-0,901956140067522;0,404252256496304;-0,914647534910386;0,226281438684961;0,773718561315037;2,73415997637789e-05;0,000139967289535981;0,000172050410770356;0,482721086337888;4,00911260175029e-05
"mécontentement";0,831806216250145;-0,73891927436834;0,747616375757617;-0,664130826493581;0,654842154711788;0,345157845288212;0,000111601829335517;8,80685772559628e-05;0,000161297260097208;0,592093753156942;5,65467889792261e-05
"mère";0,859391052086571;-0,0229312962741513;0,999644193625072;-0,0266736977503955;0,999524664200005;0,0004753357999957;0,000103243029219365;7,35082856743059e-08;0,000139790958750914;0,495143066344617;3,42720819168454e-05
"minier";-0,12634065491479;1,99822690028811;-0,0631003823300155;0,998007185219528;0,00594940700727756;0,994050592992721;2,23133784351881e-06;0,000558172821255273;0,000139790958750914;0,943502196249635;0,000124441407439702
"micro";0,0524760724831785;-1,07699444652699;0,0486668172677827;-0,998815068417084;0,00354179445105678;0,996458205548942;2,96113615989914e-07;0,000124727626763514;0,000107531506731472;0,507909432868423;2,77401169939269e-05
"max";-1,53010391662763;0,29242596630805;-0,982223030712735;0,187717654836964;0,976184838804683;0,0238151611953175;0,000302105638394668;1,10344030845882e-05;0,000129037808077767;0,892054790067259;0,000102683351776241
"maoïsme";1,05890942961355;-1,94787010077232;0,477612335473203;-0,87857068981604;0,306736046098862;0,693263953901136;0,000168803481028679;0,000571194148272598;0,000150544109424061;1,10131876756611;0,000182595406136895
"main_d_oeuvre";-1,59391762586597;0,347644531341721;-0,977030990906447;0,213097261381669;0,96920459117846;0,0307954088215408;0,000437106696726088;2,07934483499169e-05;0,000172050410770356;0,932598631273343;0,000149639159886948
"lutter";0,207201836887425;-0,736300444966509;0,270887730698693;-0,96261094807659;0,105995041827255;0,894004958172743;7,38657167353832e-06;9,3275124995979e-05;0,000172050410770356;0,366595777037398;2,31222785911916e-05
"kirghizstan";2,31969013410248;3,28889283283835;0,576371169597213;0,81718802907112;0,426862429012625;0,573137570987376;0,000694347582896348;0,00139577823552352;0,000129037808077767;2,04513811007741;0,000539712231402338
"jeter";-0,253829731860849;-0,81194533436537;-0,298378672812854;-0,954447571954814;0,127642280776916;0,872357719223085;1,10851275799476e-05;0,000113425132435407;0,000172050410770356;0,409243551615071;2,8815051750788e-05
"inviter";0,50675774466423;0,0485662400880999;0,995439010941275;0,0954000812172434;0,993902617173377;0,00609738282662449;4,14216867032739e-05;3,80448569233348e-07;0,000161297260097208;0,292795979847218;1,38279311714524e-05
"intituler";-0,179272116132885;0,291735166252821;-0,523552467319119;0,85199343539963;0,361164742794113;0,638835257205886;4,49267055675418e-06;1,18975256352025e-05;0,000139790958750914;0,171829095148082;4,1273613188988e-06
"ier";-0,275455886370718;-0,209134100948271;-0,796457918032219;-0,604693959622372;0,72201412012219;0,277985879877812;1,06067711446902e-05;6,11404725292204e-06;0,000139790958750914;0,186730751027512;4,87428334477702e-06
